0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
0.27327175	-0.18967425	-0.069436782	0.016151468	-0.04102452200000001	-0.095868165	0.35721443	-0.22700631	0.022152578	0.17785443633333334	-0.086566713	-0.30340235	0.18364816	-0.6248708233333333	-0.999712	0.21309485	-0.16677661	0.32471485	-0.025390507	-0.075115161	0.089118065	-0.005543113	0.062286752	-0.17145191	0.50895762	-0.11187195	-0.49522605	0.6343965	-0.18225744	-0.15195528	0.33063645	-0.10272661	-0.29381715	0.12280856	-0.11550318	0.13507388	0.03146621	-0.17651067	0.007927666	-0.087149312	-0.36838897	0.41482558	-0.099000505	-0.050861341	0.062249564	0.053026277	0.32401173	0.1525186	0.10508704	-0.23231168
-0.58491063	0.26865004	0.16985758	0.30005799	-1.2812439233333333	0.15718242	0.50287194	-1.3359364	0.3367601	0.51803645	1.1477352	0.3507389	0.13608096	-0.9301928500000001	0.42835138200000006	0.47771009	-0.81443489	-0.035489875	-0.70801516	-0.99928957	-0.68504997	0.69310888	-0.46538907	0.23726548	-0.75059177	0.89871853	0.32050114	0.15989987	-0.86188232	-0.35504286	-0.67771772	0.47309929	0.47500742	-0.50486565	0.21827627	0.35275261	-1.3597633	-0.76264497	0.25508905	-0.011559364	0.53242712	-0.7938931166666666	-0.42966551	-0.059542861	0.016707903	-0.5573912	0.17426965	-0.20772313	0.13324861	0.46603573
-0.70309265	0.17635338	-0.26613826	0.09160572700000003	-0.44660828	-0.081502742	0.21357379666666668	-0.13776775	0.42465401	-0.17916049	0.035525927	0.11792155	0.054783599	-0.13584854	0.23108537	0.51568442	0.17604683	0.35932212	-0.095210299	-0.009200476	-0.29800238	0.31811203	0.18656076	-0.06094319633333333	-0.17787822	0.89671519	0.1495401	0.76463534	-0.69124702	-0.39883186	0.373179	0.51418863	0.3800312	0.11391686	0.28497566	0.80748749	-0.49390041	-0.29139893	0.55182917	0.22734629	0.61032424	0.42305311366666665	0.071559573	0.46919667	0.4774106	-0.011656136666666664	0.57348551	0.11891482	0.31156276	0.37124785
-1.2188333	-0.651134137	-0.82793869	-0.5423686	-0.45402294	-0.049967009	-0.16832192	-0.224062342	-0.043646961	-0.33296905	-0.46020655	-0.8107497	0.4843334	-1.6146708	-1.129659	-0.7558078	-1.0524082	-0.48558383	-0.36220277	-0.71506636	-0.26993679	-0.35109387	-1.0849807	-0.83485358	-0.9547308	-1.1279111	-1.2011148	-0.7598202799999999	-1.4920463	-0.39387926	-1.6268292	-2.3120707	-1.2772384	-0.37612735	-1.0191707	-1.2025599	-1.7472323	-1.6491477	-0.6403243433333333	-1.008278	-0.60447062	-1.3484612	-1.4717869	-1.9258012	-1.6613163	-1.3242562	-0.038400994	-1.0996706	-1.2876894	-1.088063
-0.18812338	0.69109827	-0.013019545	0.21857209	-1.4531907	0.35530808	0.41761251	-1.4306265	0.55155224	0.13976365	0.97419691	0.65267642	-0.40199647	-0.44926275	0.71973915	0.95796567	-0.45428896	0.26348076	-0.24514526	-0.83004337	-0.45927054	0.8017925	0.10048817	0.35370794	-0.35962111	0.70723545	0.50403443	0.13136859	-0.30618276	-0.20687486	0.28749544	0.91869404	0.8336615	-0.77829186	0.20303277	0.67329037	-1.0094251	-1.020331	0.42100557666666666	0.24727134	0.82777783	-0.36097305	-0.25994269	-0.016911416	0.46585211	0.062862649	0.39425083	0.080327791	0.39903015	0.064730092
-1.0553173	0.35672337	-0.30068217	-0.88390204	-0.75240264	-0.062600774	0.13447864533333334	-0.21529667633333335	-0.19731438	-1.3295675	-0.6565277033333333	-0.52166977	0.78571171	0.49182767	0.20458519	0.2002452	0.18354169	0.098459699	0.37280332	0.38588251	0.80268631	0.32706645	0.4164239966666667	0.53293153	0.23425359	1.143719	-0.33798972	0.29558539	-0.01484904	-0.049728818	-0.062665423	-0.13980085	0.050286836	0.68556169	-0.079053256	0.24276838	-0.41810704	0.67558677	0.20441129	0.31113414	0.092873784	0.46524038	0.15136182	0.32199848	0.014495719	0.069218368	0.31395294	0.37311452	-0.075456375	0.44419351
-0.79261777	0.14439453	-0.34592795	-0.32703628	-0.46566548	-0.63011987	-0.20584019	-0.73125144	-0.72358501	-0.045220793	-0.43658492	-0.47784105	-0.5210430866666667	-0.14911288	-0.6305660066666666	-0.76088078	-0.2755041	0.03045628	0.33667634	-0.08571783900000002	0.07809609666666667	0.29393706	-0.14786396	-0.33415562	-0.42795919	0.003119886	-0.80258932	-0.38833207	-0.26574015	-0.097760157	-0.40032639	-0.45893071	-1.1076702	-0.18215387	-0.43501737	-0.13792212	9.41019e-05	-0.7141545366666667	-0.82536373	-1.0367415	-1.446854	-0.57521991	-0.5408521266666667	-0.23438857	-0.02620074333333332	0.14108993	-0.25455065	-0.026122369	0.25071107	-0.12582365
-1.0607537	0.44560916	0.37203677	0.21857209	-0.67964537	0.20019798	0.48120486	-1.733681	0.26640017	0.44965627	1.1039123	0.60051772	-0.13521857	-0.9301928500000001	0.61289638	0.28618661	-0.4672752	0.07611411733333333	-0.49149592000000003	-1.2516818	-0.71888318	0.66268317	-0.15024014900000002	0.23420652	-0.86461665	0.85610124	0.66163081	-0.32802803	-0.043668048	-0.315127	0.34593165	0.97670119	1.018815	-0.59418247	0.46008733	0.72432314	-0.83917888	-1.1356387	0.71132183	-0.005700704666666658	0.50338598	-0.6844932	-0.56131566	0.36160298	0.45326859	-0.093525442	0.17824783	0.031812686	0.5352861	0.7424133
1.3154512	0.42363608	1.3007414	1.5169704	1.4236043	0.83834193	1.7996801	0.53582414	1.2159575	1.5849625	1.0889414	2.143995	1.4465213	1.3670725	0.69352312	0.40756771	0.57118657	0.67832458	0.51241622	0.29053813	0.38663724	0.24985144	0.52744724	0.45230388	0.50082417	0.6284352333333333	0.082458993	0.73529484	0.37358059	0.41855029	0.5915727	0.30090323	0.62395085	0.18988597	0.37521319	-0.078115565	0.27428477	0.53971843	0.8365445266666667	0.44646606	0.30516801	0.070518893	0.80374411	0.53909672	-0.24065993	0.06796981666666667	-0.30753306	-0.027732039333333337	0.2680678513333334	-0.1896979
0.001182325	0.22449488	0.30264875	0.61712763	0.23074575	-0.064884504	0.29931345	-0.37600048	0.51753688	-0.3352693	-0.2338122	0.26576015	0.80694847	0.40866072	-0.069842232	0.6150194	0.50439358	0.41743013	0.16360481	0.2615686366666667	0.59319906	0.34825302	0.54978048	0.68099219	0.5265047100000001	0.389387059	0.021296723	0.48330172	0.09454902666666666	0.020683261	0.1281417	-0.10685148	0.067515614	0.78708141	-0.08305857	0.17947534	-0.097427573	0.55568589	0.23697993	0.236343424	0.10063966	0.46931943	0.32975399	0.51139693	-0.20673742	0.1309301	0.72429531	0.33795364	0.44995694	0.39396953
0.37866471	0.16902133	-0.53693201	-0.24866570999999996	-0.42100937	-0.10116786	-0.47302677	-1.0121968	-0.21156778866666667	-0.18615104	0.19596854	0.17249769	-0.15350551	-0.80870604	-0.55318528	-0.008855982	-0.9930448	-0.3552162	-0.21845362	-0.84878272	0.44204895	0.12135789000000001	-0.22451126	-0.59622154	-0.33994942	0.12552644	-0.65838492	0.009620449	-0.39636656	-0.04380463	-0.35390863	-0.63675096	-0.5598876866666667	-0.98106552	-0.82314967	-0.74372572	-1.0151727	-1.242069	-0.93671112	-0.79505452	-0.6212735166666666	-1.3021839	-0.65246185	-0.11865463	-0.24096216	-0.36788948	-0.66757804	0.80788184	-0.36874321	0.24046963
0.24744357	-0.19309492	-0.23161044	-0.28839748	-0.14600482	-0.39342008	-0.321194	0.008105069000000005	-0.063491222	0.2859557	-0.09847056166666668	-0.36698578	0.013883963	-1.0205285	-0.91000338	0.090148305	-0.46766602	0.14785157	-0.083678059	-0.14490907	0.06644275333333334	-0.23741562	-0.097463816	-0.3683739666666666	0.251913304	-0.40298737	-0.65408903	0.015570223	-0.39369982	-0.37357219	0.13975645	-0.50583587	-0.4345173	-0.099557558	-0.33727981	-0.2783464	-0.6578294	-0.49861359	0.16232833	-0.065662845	-0.3560649	-0.11194968	-0.44474635	-0.2890779	-0.44665279	-0.30066325	-0.17623104	-0.33540506	-0.39071238	-0.55807181
-0.33675245	0.55965623	0.77319002	0.25920879	0.23648286	0.95360481	0.3384949	1.5645849	1.2609774	0.54131853	0.096373531	0.88116063	1.7065866	0.16692172	1.389485	0.14949382	1.2209721	0.24790970666666667	0.54307211	-0.13520875	0.63823449	-0.54703083	0.29039861333333333	-0.4573763	1.0854576	0.60771115	0.073834675	1.1820719	0.6651408666666666	-0.84844518	0.41702998	1.0610609	0.7820999	0.32592055	0.50253554	0.21600344	-0.71754158	0.1444394	0.67228566	0.8965669	0.48611453	0.000331375	0.20104876	-0.032667975	-0.033096168	0.031693669	0.19080929	-0.11219859	-0.23848989	-0.57500482
-0.7644616233333333	-1.2362012	-0.16219307	0.16140101333333332	-0.32560033	-0.10619112	-0.10097372	-0.31605851	-0.16330778	0.040371056	-0.44976828333333324	-0.6584467	0.022416032	-0.9936450566666667	-1.1669571	-0.5613049166666667	-0.51304497	-0.28756193366666666	-0.19176596	-0.11457207	-0.33362842	-0.527924	-1.4500423	-0.8658886266666667	-0.2970391	-0.95405324	-1.4800098	-0.79741861	-0.58334435	-0.59722043	-0.72789384	-1.6154085	-0.89108972	-0.5334434	-1.1858425	-0.22208978	-1.1753182	-0.84905646	-0.78960353	-0.66253905	-1.1393157	0.050413219	-1.3241245433333333	-2.1424362	-1.0664576466666666	-1.102738	-0.45328232	-1.5561132	-1.1176188	-1.4672151
-0.047121709	-0.07277772833333333	-0.35496487	0.19226446	-0.19998061	0.059269165	-0.4738690333333333	-1.1901277	-0.57458047	0.13326403	0.080770738	0.27808201	-1.0051897	1.006034	-0.26154803	-0.3927741	-0.11674456	-0.23761902	-0.2776102833333333	-0.26227619	-0.031526481	-0.12104935	-0.28050503	-0.061786532	-0.3329063	-0.014620976	-0.087343857	-0.61430007	-0.30167086	-0.059037723	-0.13168648	0.1429819476666667	0.10450775	-0.065456894	-0.068112626	-0.082370346	0.53479812	-0.096627669	-0.24567903	-0.043106444	-0.43524551	0.11977842	0.039475076666666664	-0.046108515	0.15830249	-0.18239096	0.41789676	-0.57953701	-0.007722992	0.38142544
0.04046242666666666	0.096885846	0.20916962	0.80534992	0.31226966	-0.47274185	0.42379274	-0.437154	-0.33842845	0.37569412	0.35324428	0.095799821	0.10022372	0.28284146	-0.14751459	0.199915909	0.002850181	-0.032161503	0.081051858	-0.00757704	0.17529426	0.20674705	0.39913344	0.34624025	0.24463233766666667	0.3304118	-0.12572486	0.28419431	-0.032994619	0.00972956	-0.036189902	-0.094049148	-0.14602388	0.173379482	0.066287689	-0.042983283	0.16066358	0.23579841	-0.31236827	-0.32867321	-0.12802214	0.082281437	-0.069090096	0.3921217	0.20095995	-0.052322411	0.20484222	0.19950209	0.16122539	0.40943929
0.19134837	0.17934881	-0.28387511	-0.62902392	-0.22857678	-0.069940474	-0.53191901	-0.13305716	0.083759597	-0.41188095	-0.30744174	-0.49965806	-0.27484877	0.19881467	-0.028272387	-0.15178034	0.55601692	0.061183468	0.023176229	-0.028411064	0.17631443	0.28858072	-0.41572623	-0.22475559	0.020366393	-0.16554227	0.033928485	0.016577476	0.39375962	-0.081231817	0.027406839	-0.024819763	0.2170613	0.4827241	0.043246099	0.15799714	-0.46032401	-0.072450414	0.28638125	0.002453968	0.033607005	0.31838968	0.15872173	-0.34432023	-0.69749251	-0.55064097	0.31877295	-0.3319639	-0.062328307	-0.36948818
-0.1250508	-0.45334153	0.21163343	0.54181064	-0.16855259666666667	-0.22711192	0.12854733	0.024037389	0.054108278666666676	-0.03096363466666666	0.01715122233333333	0.021205627	-0.32433407	0.081762019	-0.33045262	-0.25528527	-0.048603163	-0.18980123	-0.18323458	-0.012056388	-0.13918222	-0.015124251	-0.46212913	0.040005063	-0.39329796	-0.28884697	-0.19275217	-0.1446324	-0.14688891	-0.24893529	0.012564369	0.03226030466666666	0.11399882	-0.15255373	-0.12307369	-0.013060378	-0.053121029	0.08788628	-0.35014176	-0.40650515	-0.1341902	-0.13795978	-0.14097328	-0.021793307	-0.29602658	-0.47811666	-0.23920047	-0.12530744	0.28808102	-0.050282224
0.2253765	-0.26036622	0.53310214	0.70865261	0.22087725	-1.1445878	0.78064562	-0.82552446	-0.69140531	0.23905216	0.46610358999999996	-0.004535247	-1.2628699	0.85336346	-0.85956095	0.30371324	-0.60844073	-0.017805376	0.22845394	-0.42688727	-0.8856252699999999	-0.042426619	-0.63954541	-1.0386256	-0.043001969	0.10074097	-0.11759096166666666	-0.52579028	-0.85774916	-0.5396376333333334	-0.23302746	-0.23273229	-0.16641597366666666	-1.0926764	-0.5236171066666667	-0.14089917	0.89274347	-0.70230236	-0.6764531	-0.40773128	-0.82759409	0.39135726	0.0860297	0.06833471	-0.087718121	-0.39369203	0.036135881	-0.001274149	-0.086012949	-0.25198179
0.033118401	-0.11934393	0.16404781	0.37773367	0.36064506	0.16803209	0.32052452	-0.31389395	-0.11246103	0.28847237	0.38265187	0.50870121	-0.6050385	0.4622847	0.59077915	0.011369957666666666	0.36620681	-0.090033701	-0.31010741	-0.2959434	-0.17941147	-0.2092161	-0.36707427	-0.25640569	-0.10601727	0.18272602	0.35829857	0.05399806666666668	0.17651479	-0.073374786	0.21983116	0.19020274	0.18769018666666668	0.56507279	0.4064605	0.16321938	0.80112398	0.05202898	0.4109111366666666	0.18229066	0.38959864	0.20766097	0.21090627	0.23215452	-0.26722279	-0.058588265	0.26442484	-0.1074196	0.010528091	0.34772961
0.032129444	-0.11165639	-0.47107573	0.075862907	-0.006040899	-0.5012071	0.18748968	-0.20588674	0.20266224	-0.22167111	-0.32585384	-0.45890304	-0.25244007	0.18753479	-0.056305013	-0.25201428	-0.18391927	-0.052799106	0.074928878	-0.076946004	0.098992468	0.12466961	-0.0513747	-0.28371856	-0.34756213	0.09929450000000002	-0.12613631	-0.19052695	0.49864524	-0.056541255	-0.001837224	-0.27100725	-0.038103587	0.032051044	-0.03377838	-0.21559539	-0.40946314	-0.36569349	-0.47007703	-1.0865325	-0.28699271	0.11749868	-0.19919083	-0.23603573	-0.4231627066666667	-0.65248305	0.017264516	-0.19093862	-0.49325573	-0.71105647
0.45283461	-0.14006915	0.059588559	0.60648612	0.55325973	-0.022575915	0.832617	-0.19560288	0.17426537	0.31657562	0.42690485	0.5332464	0.32646818	0.06529914933333333	0.12460319	0.050004655	0.40217155	0.017267683	-0.090139403	0.011722974	-0.008934492	0.03284867	-0.11860427	-0.048076643	0.1463206	0.32577324	0.10500495	0.16703045	0.20275724	-0.13133036	0.26855223	0.27757793	0.18673691	0.57363888	0.37479758	0.15785881	0.18715163	0.091832795	0.24430706	0.512472	0.16905333	0.6202284866666666	0.28194892	0.008304732	-0.1745023	-0.051342939333333344	0.5592646	0.13001191	0.37092512	0.20303822
0.61900082	0.50504501	0.44139005	0.63580058	0.40393321	0.1933051286666667	1.0559074	0.95157718	0.4828561	0.68504101	0.73304542	0.41136023	0.99945628	-0.10265268	-0.24197916	0.31775632	-0.29513429	0.12680578	0.44997772	0.40616663	0.34971855	0.33425313	0.75237982	-0.12632591	0.47310108	0.54854886	-0.31521215666666663	0.47145181	0.013276645	0.23824599	0.23208992666666664	-0.15437244	-0.4581309	0.041655361	0.26064364	-0.059836998	-0.092243196	0.28872111	-0.055723645	-0.006375159	-0.22612453833333332	-0.21996222	-0.23967916	1.0130211	0.045017166	0.06447042666666668	0.40148458	0.88071847	0.31115876	0.37156232
0.60186882	0.028275662	0.81923444	1.383876	1.0739335	0.41526486	1.126067	0.14528879	0.2695672	0.85144332	1.0441329	0.78789248	0.76854826	0.10692019	0.074694344	0.094600151	0.4349567	0.42154892	0.266732	0.40174652	0.19447343	0.2045285	0.080283978	0.13086112	0.59664597	0.4976475866666667	0.19268100666666665	0.5984446	0.62611253	0.22685035	0.038669445	0.36694021	-0.22149596	0.50099489	0.053511255	0.20538175	0.21382113	-0.0227815	0.053523997	0.49204718	-0.03996364	0.26109667	0.15865796	0.14148926	0.076727281	-0.059766572	0.8084765	0.2790613766666667	0.27284478	-0.065875548
-0.88483778	0.69991518	-0.76854199	-0.72272855	-0.82875041	-0.08090848133333332	-0.83466829	-0.067001615	0.35453976	-1.1561855	-0.90352222	-0.3599753846666667	1.2363879	0.16195236	-0.87946355	0.43317402	-0.38056962	-0.17398291	0.00634399	0.37055811	0.94700511	0.41437299	0.65183498	0.31794199	0.090617543	0.81130545	-0.17505432	0.30951305	-0.3758048	0.18887779	0.46198352	-0.57977777	-0.196627319	0.5193460166666667	-0.60913821	0.08087666333333333	-0.43243224	1.0653709	-0.25226614	-0.50617945	-0.05625771733333334	0.3828504	-0.14338459	0.6109332	0.002291116333333338	0.36959105	-0.021464966	0.3627647633333333	-0.47498199	0.43157996
0.071789561	-0.46987165	0.070977056	0.66492979	0.50393125	-0.11714106833333333	0.38235484	-0.18059544	-0.20743651	0.59860921	0.1740818	0.24581631133333337	0.22276357	0.19792825	-0.13309222	-0.036433528	0.29263056	0.10660997	-0.36396566	-0.062511174	-0.067928702	-0.24673035	-0.17508916	-0.23455141	-0.047189654	0.068567298	-0.04434541	0.24354011333333334	-0.05652152	-0.10775951	0.32367937	0.21120356	0.16679377	0.46486447	0.2342672596666667	0.25458527	0.10165344	0.13488875	0.47762548	0.38063951	0.11563689	0.4764351033333334	0.21628979	-0.060919139	0.039529844	-0.25734653	0.58596979	0.15002873	0.2595344	-0.064479778
-0.19405331	-0.58071895	-0.99524265	-0.96339508	-0.96594313	-0.70512417	-1.1069889	-1.242891	0.082457392	-0.82233702	-0.47324942	-0.57545752	-0.67942623	-0.23384584	-0.67559095	-0.69598108	-0.47732638	-0.69779099	-0.65273651	-0.88953758	-0.16807799133333334	0.17924441	-0.92641361	-0.31728174	-1.204042	0.042910119	-1.1237582	-0.83680944	-0.84260414	-0.1975884	-1.0408823	-0.89333499	-0.61298716	-0.58779445	-0.93797919	-1.0874815	-0.23055464	-0.9491593500000001	-0.59148271	-1.0278649	-0.8740670100000001	-0.84083463	-0.34718755	-0.53458468	-0.17336617	-0.52093238	-0.66633051	-0.07484196	-0.5540032766666666	0.069103298
0.74037654	0.034229257	0.7026177	1.363475	0.98574161	0.19361552	1.6807847	0.008513424	0.21653627233333336	1.0499243	1.033963	1.2139352	0.48079444	0.12650248	0.081548973	0.26592764	0.68897182	0.49742424	0.1509586	0.048602816	0.27561043	-0.17429645	0.1836047	0.16433765	0.6396073	0.56939949	0.20237751	0.63437787	0.47399619	0.035152142	0.38990958	0.33271347	-0.044330813	0.64515141	0.58071874	0.39285063	0.21693896	0.38909042	0.60461535	0.3487334866666667	0.31037542	0.73928548	0.56933584	-0.12780256	0.1600301	0.05356729	0.75134238	0.20553468	0.21228772	-0.03722394566666667
-0.05104603666666666	0.31873912666666665	0.12407148	-0.16798172	-0.36140019	0.75735481	-0.18248354	0.55754812	1.8207999	0.29618858	-0.068674113	0.21522767666666667	0.81544564	0.48394313	1.4964889	0.482865	1.3485286	0.3388472	0.83779366	0.21777617	0.14517575433333332	0.14949128	0.71213099	-0.05494467000000001	0.50166302	0.8231278	1.3244337	1.2709895	0.24543408	-0.068759598	1.5924587	2.8336829	1.5849625	0.89663107	1.2237028	1.3269286	1.1015321	1.6210449	0.97280321	1.000891	1.2903427	0.77573354	1.2178071	-0.65055629	0.29484724	0.90486666	0.18755185	0.53929478	-0.48338614	-0.36601708
-0.52578631	0.14268250933333335	-0.72417016	-0.30041658	-0.30364632	1.0741145	0.16337741	-0.029742492	0.91553134	-0.66015102	-0.5431394	-0.38590711	0.53462237	0.64261406	-0.16769625	0.73243229	0.5571703	0.088877842	0.08892675733333333	0.30978887	0.62929468	0.13173931866666666	0.45029072	0.31747612	0.34710247	1.0146025	-0.07059050266666667	0.29566218	-0.20769006666666667	-0.038904159	0.017800830666666656	0.13634208	0.009453661	0.31262139	0.16976367	-0.036951126	-0.048782403	0.3452791	-0.39466245	-0.030277825	-0.69393931	0.31848274	-0.090710783	-0.1524172	0.22921349	0.31993465	0.078594901	0.34524483	0.35991427	0.008203273
-0.427059	-0.089156351	-0.84756319	-0.88358138	-0.90404385	-0.43772134933333334	-0.80283377	-0.96407688	-0.47871623	-0.70640203	-0.57275131	-1.1512579	-0.64804066	-0.56677678	-0.77779523	-0.7072067	-0.8704711	-0.41977352	-0.21707189	-0.3593581	-0.25985770999999996	-0.049063473	-0.37698696	-1.1214875	-0.77682308	-0.69078329	-0.63707084	-0.40515117	-0.55762747	-0.17084318	-0.21168976	-0.95869537	-0.19228484	-0.80050377	-0.56720812	-0.70396769	-0.73274296	-0.92489175	-0.8862351666666667	-0.83873772	-1.2423085	-0.49152253	-0.9413673	-0.4065392	-0.60223528	-0.31299696	-0.86555871	-0.40962879	-0.90828377	-0.013487986
